water_year,month,day,calendar_year,hour,sme2_dpt_C,smf1_dpt_C,smg1_dpt_C,smg2_dpt_C,smm1_dpt_C,smm2_dpt_C
2008,10,14,2007,19,-1.5,-0.5,-0.8,-1.2,-0.3,-1.5
2008,10,14,2007,20,-1.7,-0.6,-1.0,-1.3,-0.6,-1.7
2008,10,14,2007,21,-0.8,-0.4,-0.2,-0.7,-0.1,-0.7
2008,10,14,2007,22,-0.3,-0.1, 0.2,-0.1, 0.1,-0.2
2008,10,14,2007,23,-0.2, 0.1, 0.2,-0.1, 0.2,-0.0
2008,10,15,2007,00,-0.2, 0.1, 0.3,-0.1, 0.1,-0.1
2008,10,15,2007,01,-0.7,-0.0,-0.1,-0.3,-0.5,-0.3
2008,10,15,2007,02,-1.4,-0.2,-0.6,-1.0,-1.0,-1.1
2008,10,15,2007,03,-2.1,-0.8,-1.4,-1.7,-1.2,-1.9
2008,10,15,2007,04,-2.5,-1.4,-1.8,-2.2,-1.4,-2.2
2008,10,15,2007,05,-2.5,-1.4,-1.9,-2.3,-1.6,-2.3
2008,10,15,2007,06,-2.6,-1.3,-2.0,-2.4,-1.7,-2.5
2008,10,15,2007,07,-2.4,-1.1,-1.9,-2.3,-1.6,-2.3
2008,10,15,2007,08,-1.9,-0.9,-1.6,-1.9,-0.7,-2.0
2008,10,15,2007,09,-1.4,-0.9,-1.3,-1.4,-0.8,-1.3
2008,10,15,2007,10,-1.5,-1.2,-1.1,-1.5,-1.0,-1.3
2008,10,15,2007,11,-1.3,-0.9,-0.8,-1.2,-0.9,-1.3
2008,10,15,2007,12,-1.7,-1.1,-1.0,-1.5,-1.1,-1.5
2008,10,15,2007,13,-2.2,-1.9,-1.9,-2.2,-1.9,-2.3
2008,10,15,2007,14,-2.3,-1.9,-1.8,-2.3,-1.6,-2.1
2008,10,15,2007,15,-2.2,-1.8,-1.9,-2.1,-1.6,-2.0
2008,10,15,2007,16,-2.4,-1.9,-2.0,-2.2,-1.8,-2.2
2008,10,15,2007,17,-2.5,-1.9,-2.0,-2.4,-1.8,-2.3
2008,10,15,2007,18,-2.1,-0.8,-0.8,-2.1,-0.5,-1.9
2008,10,15,2007,19,-2.2,-0.5,-0.5,-2.0,-0.3,-2.1
2008,10,15,2007,20,-2.4,-0.2,-0.1,-2.1,-0.1,-2.1
2008,10,15,2007,21,-2.4,-0.3,-0.4,-2.0,-0.3,-2.1
2008,10,15,2007,22,-1.6,-0.6,-0.5,-1.4,-0.5,-1.4
2008,10,15,2007,23,-0.2,-0.1, 0.1,-0.0, 0.0, 0.0
2008,10,16,2007,00,-0.0,-0.5,-0.3, 0.2,-0.3, 0.3
2008,10,16,2007,01,-0.8,-0.3,-0.2,-0.4,-0.3,-0.4
2008,10,16,2007,02,-1.4,-0.7,-0.8,-1.1,-0.8,-1.0
2008,10,16,2007,03,-1.4,-1.4,-1.2,-1.1,-1.4,-1.1
2008,10,16,2007,04,-1.2,-1.4,-1.1,-1.0,-1.3,-0.9
2008,10,16,2007,05,-1.2,-1.2,-1.2,-0.9,-1.2,-0.9
2008,10,16,2007,06,-1.1,-1.1,-1.1,-0.9,-1.1,-0.8
2008,10,16,2007,07,-0.9,-0.4,-0.5,-0.7,-0.5,-0.7
2008,10,16,2007,08,-0.6, 0.1,-0.1,-0.4, 0.0,-0.4
2008,10,16,2007,09,-0.3, 0.3, 0.1,-0.1, 0.5,-0.2
2008,10,16,2007,10,-0.4, 0.1,-0.1,-0.3, 0.3,-0.3
2008,10,16,2007,11,-1.2,-0.7,-0.9,-1.1,-0.8,-1.1
2008,10,16,2007,12,-1.8,-1.6,-1.8,-2.0,-1.5,-1.8
2008,10,16,2007,13,-3.2,-2.9,-3.1,-3.3,-2.9,-3.1
2008,10,16,2007,14,-4.1,-3.7,-3.6,-3.9,-3.7,-3.9
2008,10,16,2007,15,-4.1,-3.8,-4.0,-4.2,-3.6,-3.9
2008,10,16,2007,16,-2.7,-2.4,-2.4,-2.7,-2.1,-2.5
2008,10,16,2007,17,-1.8,-1.5,-1.4,-1.7,-1.3,-1.6
2008,10,16,2007,18,-1.2,-0.9,-0.9,-1.2,-0.8,-1.0
2008,10,16,2007,19,-1.5,-1.4,-1.6,-1.4,-1.3,-1.3
2008,10,16,2007,20,-1.6,-1.6,-1.9,-1.3,-1.6,-1.2
2008,10,16,2007,21, 0.3, 1.6, 1.4, 1.1, 1.2, 0.9
2008,10,16,2007,22, 0.1, 1.6, 1.4, 1.1, 1.4, 0.6
2008,10,16,2007,23,-0.8,-0.1,-0.4,-0.4,-0.1,-0.5
2008,10,17,2007,00,-0.8,-0.0,-0.3,-0.3,-0.0,-0.4
2008,10,17,2007,01,-1.2,-0.2,-0.5,-0.7,-0.2,-0.8
2008,10,17,2007,02,-1.6,-0.5,-0.7,-1.1,-0.4,-1.2
2008,10,17,2007,03,-1.4,-0.5,-0.7,-1.0,-0.4,-1.0
2008,10,17,2007,04,-1.1,-0.3,-0.6,-0.8,-0.2,-0.8
2008,10,17,2007,05,-1.4,-0.6,-0.8,-1.1,-0.5,-1.1
2008,10,17,2007,06,-1.6,-1.0,-1.2,-1.2,-0.8,-1.3
2008,10,17,2007,07,-1.7,-0.8,-0.9,-1.1,-0.8,-1.3
2008,10,17,2007,08,-1.3,-0.2,-0.3,-0.7,-0.2,-1.0
2008,10,17,2007,09,-1.3,-0.2,-0.2,-0.6,-0.1,-1.0
2008,10,17,2007,10,-1.1,-0.0,-0.1,-0.3, 0.0,-0.8
2008,10,17,2007,11,-0.8, 0.1, 0.0,-0.1, 0.3,-0.4
2008,10,17,2007,12,-0.9,-0.0,-0.3,-0.3,-0.1,-0.6
2008,10,17,2007,13,-0.8,-0.1,-0.2,-0.3, 0.0,-0.7
2008,10,17,2007,14,-0.7,-0.1,-0.2,-0.1,-0.1,-0.5
2008,10,17,2007,15,-0.9,-0.1,-0.1,-0.2,-0.1,-0.4
2008,10,17,2007,16,-0.3,-0.1,-0.2,-0.2,-0.1,-0.1
2008,10,17,2007,17,-0.8,-0.5,-0.6,-0.7,-0.7,-0.4
2008,10,17,2007,18,-1.9,-1.0,-1.3,-1.9,-1.2,-1.3
2008,10,17,2007,19,-2.4,-1.9,-1.8,-2.4,-1.8,-1.9
2008,10,17,2007,20,-2.7,-3.0,-2.5,-2.7,-2.9,-2.1
2008,10,17,2007,21,-2.6,-4.0,-3.1,-2.8,-3.7,-2.1
2008,10,17,2007,22,-2.4,-3.5,-3.0,-2.6,-3.3,-2.1
2008,10,17,2007,23,-2.5,-3.5,-3.4,-2.7,-3.4,-2.1
2008,10,18,2007,00,-2.8,-3.4,-3.4,-3.0,-3.5,-2.0
2008,10,18,2007,01,-2.7,-3.4,-3.2,-3.1,-3.5,-2.2
2008,10,18,2007,02,-3.0,-4.0,-3.7,-3.4,-4.2,-2.3
2008,10,18,2007,03,-3.1,-4.0,-3.9,-3.4,-4.2,-2.5
2008,10,18,2007,04,-3.6,-4.8,-4.2,-3.5,-5.0,-3.2
2008,10,18,2007,05,-3.7,-5.2,-4.9,-3.9,-5.7,-3.2
2008,10,18,2007,06,-3.8,-4.1,-4.2,-3.8,-5.5,-3.3
2008,10,18,2007,07,-3.7,-2.8,-3.0,-3.5,-4.3,-3.3
2008,10,18,2007,08,-3.0,-2.0,-2.2,-2.6,-2.2,-2.6
2008,10,18,2007,09,-2.4,-1.4,-1.4,-1.8,-1.4,-1.9
2008,10,18,2007,10,-1.5,-0.5,-0.6,-0.9,-0.5,-1.0
2008,10,18,2007,11,-0.7,-0.1,-0.1,-0.3,-0.2,-0.3
2008,10,18,2007,12,-0.3, 0.1, 0.0,-0.2,-0.0,-0.1
2008,10,18,2007,13,-0.2, 0.7, 0.8,-0.1, 0.7,-0.1
2008,10,18,2007,14, 0.1, 1.2, 1.6, 0.3, 1.2, 0.4
2008,10,18,2007,15, 0.6, 1.1, 1.6, 0.7, 1.1, 0.8
2008,10,18,2007,16, 1.1, 0.9, 1.4, 1.2, 0.9, 1.4
2008,10,18,2007,17, 1.5, 0.6, 1.1, 1.9, 0.5, 1.9
2008,10,18,2007,18, 2.0, 0.7, 1.2, 2.3, 0.5, 2.3
2008,10,18,2007,19, 2.3, 0.9, 1.6, 2.6, 0.7, 2.5
2008,10,18,2007,20, 2.7, 1.0, 2.1, 3.0, 1.0, 3.0
2008,10,18,2007,21, 3.2, 0.9, 1.5, 3.4, 0.8, 3.3
2008,10,18,2007,22, 3.5, 1.5, 2.6, 3.8, 1.2, 3.7
2008,10,18,2007,23, 3.9, 1.9, 3.0, 4.2, 1.9, 4.1
2008,10,19,2007,00, 4.6, 2.4, 4.8, 5.0, 2.2, 4.8
2008,10,19,2007,01, 5.3, 4.2, 6.0, 5.7, 3.4, 5.6
2008,10,19,2007,02, 5.6, 6.3, 6.5, 6.0, 6.4, 5.9
2008,10,19,2007,03, 5.7, 6.3, 6.4, 6.1, 6.3, 6.0
2008,10,19,2007,04, 5.6, 6.1, 6.1, 5.9, 6.1, 5.8
2008,10,19,2007,05, 5.4, 5.9, 6.0, 5.8, 5.9, 5.7
2008,10,19,2007,06, 5.2, 5.7, 5.7, 5.5, 5.7, 5.4
2008,10,19,2007,07, 5.1, 5.6, 5.5, 5.4, 5.5, 5.3
2008,10,19,2007,08, 5.0, 5.5, 5.4, 5.3, 5.4, 5.2
2008,10,19,2007,09, 4.8, 5.4, 5.1, 5.0, 5.2, 5.0
2008,10,19,2007,10, 4.9, 5.5, 5.2, 5.1, 5.2, 5.0
2008,10,19,2007,11, 5.1, 5.7, 5.4, 5.3, 5.4, 5.2
2008,10,19,2007,12, 5.7, 6.4, 6.3, 6.1, 6.2, 5.9
2008,10,19,2007,13, 5.2, 6.2, 6.1, 5.7, 6.0, 5.5
2008,10,19,2007,14, 4.7, 5.5, 5.5, 4.9, 5.3, 4.8
2008,10,19,2007,15, 4.2, 5.0, 5.1, 4.6, 4.7, 4.4
2008,10,19,2007,16, 2.8, 4.5, 4.5, 3.9, 4.1, 3.6
2008,10,19,2007,17, 1.8, 3.2, 2.8, 2.3, 2.8, 2.2
2008,10,19,2007,18, 1.6, 2.9, 2.6, 2.3, 2.7, 2.2
2008,10,19,2007,19, 2.1, 3.0, 2.9, 2.6, 2.8, 2.5
2008,10,19,2007,20, 2.7, 3.5, 3.4, 3.2, 3.4, 3.1
2008,10,19,2007,21, 2.9, 3.8, 3.7, 3.4, 3.6, 3.3
2008,10,19,2007,22, 3.0, 3.8, 3.7, 3.5, 3.7, 3.3
2008,10,19,2007,23, 2.1, 3.2, 3.1, 2.8, 3.0, 2.5
2008,10,20,2007,00,-0.3, 0.4, 0.1, 0.1, 0.3, 0.0
2008,10,20,2007,01,-1.0,-0.1,-0.4,-0.4,-0.2,-0.6
2008,10,20,2007,02,-1.5,-0.2,-0.6,-0.7,-0.4,-1.0
2008,10,20,2007,03,-2.0,-0.8,-1.2,-1.4,-1.1,-1.6
2008,10,20,2007,04,-2.7,-1.5,-1.7,-1.8,-1.9,-2.2
2008,10,20,2007,05,-2.8,-2.3,-2.4,-1.9,-2.7,-2.2
2008,10,20,2007,06,-2.6,-1.6,-1.7,-1.8,-2.0,-2.3
2008,10,20,2007,07,-2.3,-1.1,-1.3,-1.6,-1.2,-1.8
2008,10,20,2007,08,-2.6,-1.3,-1.4,-1.8,-1.4,-2.0
2008,10,20,2007,09,-2.1,-0.8,-0.9,-1.4,-0.9,-1.7
2008,10,20,2007,10,-1.5,-0.4,-0.4,-1.0,-0.5,-1.6
2008,10,20,2007,11,-2.2,-0.8,-0.8,-1.6,-0.7,-1.8
2008,10,20,2007,12,-2.8,-1.5,-1.1,-2.3,-1.3,-2.2
2008,10,20,2007,13,-3.6,-1.8,-2.2,-2.6,-2.1,-2.8
2008,10,20,2007,14,-3.5,-1.9,-2.5,-2.7,-2.4,-2.8
2008,10,20,2007,15,-3.7,-2.5,-2.9,-3.2,-2.9,-3.2
2008,10,20,2007,16,-3.8,-2.5,-3.1,-3.2,-3.0,-3.3
2008,10,20,2007,17,-4.2,-3.2,-3.6,-3.8,-3.4,-3.7
2008,10,20,2007,18,-4.2,-3.0,-3.6,-3.7,-3.4,-3.6
2008,10,20,2007,19,-3.9,-2.7,-3.3,-3.3,-3.0,-3.3
2008,10,20,2007,20,-3.7,-1.9,-2.8,-3.0,-2.7,-3.1
2008,10,20,2007,21,-3.4,-2.2,-2.3,-2.7,-2.5,-2.8
2008,10,20,2007,22,-3.1,-2.0,-2.2,-2.5,-2.3,-2.6
2008,10,20,2007,23,-3.2,-2.2,-2.5,-2.7,-2.4,-2.7
2008,10,21,2007,00,-3.4,-2.3,-2.5,-2.8,-2.5,-2.8
2008,10,21,2007,01,-3.5,-2.5,-2.8,-3.0,-2.8,-3.0
2008,10,21,2007,02,-3.6,-2.7,-3.0,-3.1,-2.9,-3.2
2008,10,21,2007,03,-3.9,-3.1,-3.2,-3.4,-3.2,-3.4
2008,10,21,2007,04,-3.8,-2.7,-3.0,-3.2,-3.1,-3.3
2008,10,21,2007,05,-3.9,-2.9,-3.2,-3.3,-3.1,-3.5
2008,10,21,2007,06,-4.2,-4.0,-3.5,-3.6,-4.2,-3.8
2008,10,21,2007,07,-4.2,-4.0,-3.5,-3.6,-4.2,-3.8
2008,10,21,2007,08,-4.1,-3.8,-3.3,-3.4,-3.8,-3.7
2008,10,21,2007,09,-3.4,-2.5,-2.9,-3.0,-2.5,-3.2
2008,10,21,2007,10,-3.4,-2.2,-2.1,-2.4,-2.7,-3.1
2008,10,21,2007,11,-3.4,-1.9,-1.9,-2.3,-2.7,-2.9
2008,10,21,2007,12,-3.2,-2.0,-2.5,-2.2,-2.5,-2.5
2008,10,21,2007,13,-2.7,-2.0,-2.4,-2.2,-2.2,-2.3
2008,10,21,2007,14,-2.4,-1.9,-2.0,-1.9,-1.9,-1.9
2008,10,21,2007,15,-2.7,-2.6,-2.7,-3.0,-2.9,-2.6
2008,10,21,2007,16,-3.0,-2.4,-2.6,-2.6,-3.0,-2.9
2008,10,21,2007,17,-2.9,-2.0,-2.3,-2.6,-2.4,-2.5
2008,10,21,2007,18,-3.4,-1.9,-1.7,-2.5,-2.2,-3.0
2008,10,21,2007,19,-3.6,-2.4,-2.0,-2.5,-2.6,-3.4
2008,10,21,2007,20,-3.8,-2.4,-2.4,-2.8,-2.7,-3.6
2008,10,21,2007,21,-3.6,-2.2,-2.4,-3.1,-2.7,-3.1
2008,10,21,2007,22,-3.5,-2.5,-2.7,-3.1,-3.1,-3.1
2008,10,21,2007,23,-3.7,-2.7,-2.9,-3.0,-3.3,-3.3
2008,10,22,2007,00,-3.9,-2.8,-2.7,-3.1,-3.4,-3.6
2008,10,22,2007,01,-4.0,-2.9,-3.0,-3.3,-3.5,-3.7
2008,10,22,2007,02,-4.1,-2.8,-3.0,-3.6,-3.5,-3.8
2008,10,22,2007,03,-4.4,-2.7,-3.1,-3.8,-3.4,-4.2
2008,10,22,2007,04,-4.5,-3.0,-3.0,-3.9,-3.6,-4.2
2008,10,22,2007,05,-4.7,-3.0,-3.2,-3.8,-3.7,-4.7
2008,10,22,2007,06,-6.5,-3.1,-3.5,-4.5,-3.8,-6.0
2008,10,22,2007,07,-6.8,-3.2,-3.8,-5.2,-4.0,-6.5
2008,10,22,2007,08,-7.7,-2.7,-2.8,-5.6,-3.3,-7.2
2008,10,22,2007,09,-7.3,-1.4,-4.2,-6.8,-2.2,-7.0
2008,10,22,2007,10,-6.9,-5.2,-5.7,-6.4,-5.0,-6.9
2008,10,22,2007,11,-5.8,-5.4,-5.5,-5.8,-5.6,-5.8
2008,10,22,2007,12,-6.2,-5.1,-4.8,-5.4,-5.7,-5.7
2008,10,22,2007,13,-4.8,-4.3,-4.2,-4.7,-4.3,-4.9
2008,10,22,2007,14,-3.7,-4.0,-4.3,-4.5,-3.9,-4.1
2008,10,22,2007,15,-3.6,-3.5,-3.9,-4.0,-3.5,-3.8
2008,10,22,2007,16,-2.8,-2.9,-3.0,-3.3,-2.6,-3.1
2008,10,22,2007,17,-2.2, 0.5, 0.1,-2.4,-0.4,-2.2
2008,10,22,2007,18,-1.9, 1.1, 1.9,-1.2, 0.8,-1.9
2008,10,22,2007,19,-1.9, 0.8, 1.1,-0.8, 0.4,-1.7
2008,10,22,2007,20,-1.9, 0.6, 0.8,-1.0, 0.1,-2.0
2008,10,22,2007,21,-2.0, 0.5, 0.5,-0.9,-0.1,-1.8
2008,10,22,2007,22,-1.5, 0.2, 0.5,-0.9,-0.1,-1.7
2008,10,22,2007,23,-1.6, 0.3,-0.0,-1.0,-0.1,-1.6
2008,10,23,2007,00,-1.5, 0.2,-0.0,-1.1,-0.1,-1.5
2008,10,23,2007,01,-1.1, 0.3,-0.0,-0.9, 0.1,-0.9
2008,10,23,2007,02, 0.3, 0.4, 0.4,-0.0, 0.2, 0.6
2008,10,23,2007,03, 2.4, 0.9, 0.7, 1.9, 0.7, 2.4
2008,10,23,2007,04, 2.0, 1.4, 1.5, 1.6, 1.2, 1.7
2008,10,23,2007,05, 1.5, 2.0, 0.7, 0.7, 1.5, 0.9
2008,10,23,2007,06, 1.1, 1.4, 0.4, 0.3, 1.3, 0.5
2008,10,23,2007,07, 0.5, 1.1, 0.2, 0.1, 1.4,-0.0
2008,10,23,2007,08, 0.9, 1.2,-0.0, 0.4, 1.8, 0.6
2008,10,23,2007,09, 2.2, 2.8, 2.1, 2.1, 2.9, 2.3
2008,10,23,2007,10, 3.0, 3.2, 2.9, 2.8, 3.2, 3.0
2008,10,23,2007,11, 3.4, 3.4, 3.3, 3.0, 3.3, 3.2
2008,10,23,2007,12, 3.4, 3.3, 3.5, 3.1, 3.4, 3.4
2008,10,23,2007,13, 3.4, 3.1, 3.4, 2.9, 3.3, 3.4
2008,10,23,2007,14, 3.3, 2.8, 3.4, 2.7, 2.8, 2.9
2008,10,23,2007,15, 2.9, 2.5, 3.0, 2.5, 2.6, 2.9
2008,10,23,2007,16, 2.0, 2.3, 2.4, 2.1, 2.2, 2.4
2008,10,23,2007,17, 1.3, 2.5, 1.9, 1.3, 2.1, 1.7
2008,10,23,2007,18, 1.9, 3.9, 4.0, 2.3, 3.7, 2.2
2008,10,23,2007,19, 4.5, 4.9, 5.1, 4.7, 4.5, 4.9
2008,10,23,2007,20, 4.8, 5.2, 5.2, 4.8, 5.2, 5.0
2008,10,23,2007,21, 4.7, 5.2, 5.1, 4.9, 5.1, 4.9
2008,10,23,2007,22, 3.4, 4.7, 4.5, 4.2, 3.9, 3.9
2008,10,23,2007,23, 2.8, 4.1, 3.9, 3.3, 3.0, 3.1
2008,10,24,2007,00, 2.2, 3.6, 3.1, 2.6, 2.6, 2.4
2008,10,24,2007,01, 0.2, 2.8, 1.9, 0.9, 2.2, 0.8
2008,10,24,2007,02,-0.5, 1.7, 0.5,-0.3, 1.2,-0.3
2008,10,24,2007,03,-0.8, 1.4, 0.0,-0.5, 0.5,-0.5
2008,10,24,2007,04,-1.8, 1.2,-0.7,-1.8, 0.1,-1.6
2008,10,24,2007,05,-2.9, 0.5,-1.0,-2.2,-0.6,-2.5
2008,10,24,2007,06,-3.1, 0.3,-1.2,-2.5,-1.0,-2.8
2008,10,24,2007,07,-3.3,-0.3,-2.0,-2.7,-1.3,-3.2
2008,10,24,2007,08,-2.9,-0.2,-2.0,-2.5,-1.2,-2.6
2008,10,24,2007,09,-2.1, 0.9,-1.4,-2.0, 1.3,-2.1
2008,10,24,2007,10,-1.7,-0.6,-0.8,-1.2,-0.1,-1.4
2008,10,24,2007,11,-2.1,-1.5,-0.9,-1.9,-1.5,-2.0
2008,10,24,2007,12,-0.5, 0.0, 0.1,-0.5,-0.1,-0.4
2008,10,24,2007,13,-0.6,-0.5,-0.6,-0.9,-0.3,-0.7
2008,10,24,2007,14,-0.7,-0.7,-0.7,-1.2,-0.7,-0.8
2008,10,24,2007,15,-1.8,-1.6,-2.0,-2.1,-1.6,-1.9
2008,10,24,2007,16,-1.5,-0.9,-1.4,-1.7,-1.1,-1.4
2008,10,24,2007,17,-1.2, 1.5, 0.3,-1.1, 0.6,-1.0
2008,10,24,2007,18,-2.0, 3.0, 2.8,-1.7, 2.0,-1.9
2008,10,24,2007,19,-2.5, 2.1, 2.1,-2.2, 1.4,-2.4
2008,10,24,2007,20,-2.8, 1.8, 1.8,-2.4, 0.8,-2.6
2008,10,24,2007,21,-2.9, 1.2, 1.2,-2.6, 0.4,-2.6
2008,10,24,2007,22,-2.8, 1.1, 0.8,-2.7, 0.1,-2.6
2008,10,24,2007,23,-2.8, 0.9, 0.6,-2.6,-0.1,-2.7
2008,10,25,2007,00,-3.0, 0.6, 0.4,-2.5,-0.3,-2.8
2008,10,25,2007,01,-3.1, 0.5, 0.3,-2.4,-0.4,-2.9
2008,10,25,2007,02,-3.4, 0.2,-0.0,-2.8,-0.6,-3.1
2008,10,25,2007,03,-3.4,-0.0,-0.2,-2.7,-0.8,-3.2
2008,10,25,2007,04,-3.2,-0.2,-0.5,-2.8,-0.9,-3.2
2008,10,25,2007,05,-3.2,-0.5,-0.7,-2.6,-1.1,-3.1
2008,10,25,2007,06,-3.0,-0.7,-0.9,-2.5,-1.3,-2.8
2008,10,25,2007,07,-2.7,-0.7,-0.9,-2.4,-1.2,-2.5
2008,10,25,2007,08,-2.1, 0.1, 0.2,-1.7,-0.1,-2.0
2008,10,25,2007,09,-0.2, 0.8,-0.2,-0.5, 1.1,-0.3
2008,10,25,2007,10, 0.2, 0.4, 0.2, 0.0, 0.5, 0.0
2008,10,25,2007,11, 0.8, 1.7, 1.8, 1.1, 1.6, 1.0
2008,10,25,2007,12, 2.7, 3.7, 3.8, 3.3, 3.5, 3.0
2008,10,25,2007,13, 3.6, 3.9, 3.8, 3.7, 3.9, 3.6
2008,10,25,2007,14, 3.8, 4.0, 4.2, 3.6, 4.0, 3.7
2008,10,25,2007,15, 4.3, 4.3, 4.1, 4.0, 4.5, 4.1
2008,10,25,2007,16, 3.1, 3.6, 3.3, 3.3, 3.6, 3.5
2008,10,25,2007,17, 1.9, 2.8, 2.9, 2.5, 2.5, 2.3
2008,10,25,2007,18, 1.2, 1.9, 1.7, 1.5, 1.8, 1.6
2008,10,25,2007,19, 0.9, 1.0, 0.6, 1.1, 0.8, 1.4
2008,10,25,2007,20, 0.5, 0.5, 0.1, 0.3, 0.3, 1.1
2008,10,25,2007,21,-0.2,-0.0,-0.3, 0.1,-0.2,-0.2
2008,10,25,2007,22,-1.1,-0.5,-0.6,-1.0,-0.8,-1.4
2008,10,25,2007,23,-1.8,-1.1,-1.2,-1.1,-1.4,-1.2
2008,10,26,2007,00,-2.9,-1.2,-1.4,-1.5,-1.6,-1.4
2008,10,26,2007,01,-1.8,-1.6,-1.8,-1.9,-1.8,-2.0
2008,10,26,2007,02,-2.4,-1.9,-2.1,-2.0,-2.1,-2.0
2008,10,26,2007,03,-2.5,-2.5,-2.8,-2.5,-2.7,-2.1
2008,10,26,2007,04,-2.6,-3.0,-3.3,-3.0,-3.2,-2.5
2008,10,26,2007,05,-3.0,-2.9,-3.3,-3.6,-3.1,-3.3
2008,10,26,2007,06,-3.9,-3.4,-3.8,-4.0,-3.6,-3.8
2008,10,26,2007,07,-4.1,-3.7,-4.2,-4.5,-4.0,-3.8
2008,10,26,2007,08,-3.7,-3.4,-3.5,-3.8,-3.2,-3.7
2008,10,26,2007,09,-3.0,-3.1,-3.3,-3.2,-2.4,-3.1
2008,10,26,2007,10,-2.8,-2.9,-3.2,-3.0,-2.5,-2.8
2008,10,26,2007,11,-2.5,-2.6,-3.0,-2.9,-2.4,-2.7
2008,10,26,2007,12,-1.9,-1.8,-2.1,-2.1,-1.8,-2.0
2008,10,26,2007,13,-1.8,-1.9,-2.0,-2.1,-1.8,-2.0
2008,10,26,2007,14,-1.6,-1.6,-1.7,-1.9,-1.5,-1.8
2008,10,26,2007,15,-1.1,-1.3,-1.4,-1.5,-1.2,-1.4
2008,10,26,2007,16,-0.7,-1.3,-1.3,-1.2,-1.1,-1.0
2008,10,26,2007,17,-1.3,-0.5,-0.4,-1.0,-0.6,-1.0
2008,10,26,2007,18,-1.9,-0.5,-0.5,-1.4,-0.5,-1.3
2008,10,26,2007,19,-2.2,-1.0,-1.0,-1.5,-1.1,-1.7
2008,10,26,2007,20,-2.1,-1.0,-1.3,-1.7,-1.3,-1.8
2008,10,26,2007,21,-2.1,-1.3,-1.3,-1.7,-1.3,-1.8
2008,10,26,2007,22,-1.8,-1.4,-1.6,-1.5,-1.5,-1.5
2008,10,26,2007,23,-1.8,-1.0,-1.1,-1.4,-1.1,-1.6
2008,10,27,2007,00,-2.2,-0.9,-1.5,-1.7,-0.9,-1.9
2008,10,27,2007,01,-3.4,-1.1,-1.7,-2.6,-1.3,-3.0
2008,10,27,2007,02,-4.5,-1.8,-2.2,-3.1,-2.0,-3.5
2008,10,27,2007,03,-5.5,-2.1,-2.5,-3.2,-2.6,-3.9
2008,10,27,2007,04,-4.8,-2.5,-2.8,-3.4,-3.1,-3.6
2008,10,27,2007,05,-3.8,-2.3,-2.5,-3.2,-2.9,-3.2
2008,10,27,2007,06,-3.6,-1.9,-2.5,-3.4,-2.9,-3.3
2008,10,27,2007,07,-3.9,-1.9,-2.5,-3.8,-2.8,-3.8
2008,10,27,2007,08,-4.0,-1.0,-1.2,-3.9,-1.7,-4.0
2008,10,27,2007,09,-3.5,-1.3,-0.1,-3.6,-0.2,-3.4
2008,10,27,2007,10,-1.5,-0.1, 0.2,-0.7,-0.4,-0.9
2008,10,27,2007,11,-0.7,-0.4,-0.3,-1.0,-0.1,-0.5
2008,10,27,2007,12,-0.7, 0.3, 0.6,-0.3, 0.5,-0.0
2008,10,27,2007,13, 0.8, 1.4, 1.5, 1.0, 1.4, 1.2
2008,10,27,2007,14, 0.3, 0.6, 0.7,-0.1, 1.0, 0.5
2008,10,27,2007,15,-0.7,-0.3, 0.2,-0.6,-0.8,-0.5
2008,10,27,2007,16, 0.0, 0.4, 0.8,-0.0, 0.1, 0.3
2008,10,27,2007,17, 0.7, 2.6, 2.3, 0.8, 2.1, 1.1
2008,10,27,2007,18, 0.4, 2.1, 2.5, 0.8, 2.1, 0.6
2008,10,27,2007,19, 0.0, 1.6, 1.6, 0.3, 1.3, 0.2
2008,10,27,2007,20,-0.1, 1.3, 1.1, 0.1, 0.8, 0.2
2008,10,27,2007,21,-0.2, 1.0, 0.9, 0.3, 0.5,-0.1
2008,10,27,2007,22,-0.2, 0.8, 0.7, 0.0, 0.3,-0.1
2008,10,27,2007,23,-0.0, 0.7, 0.5, 0.2, 0.3, 0.1
2008,10,28,2007,00, 0.1, 0.9, 1.1, 0.3, 0.3, 0.3
2008,10,28,2007,01, 0.3, 1.1, 1.0, 0.4, 0.3, 0.4
2008,10,28,2007,02,-0.0, 0.7, 0.5, 0.4, 0.2, 0.1
2008,10,28,2007,03,-1.4, 0.2, 0.1,-0.3,-0.1,-1.4
2008,10,28,2007,04,-2.4,-0.1,-0.3,-1.2,-0.6,-2.3
2008,10,28,2007,05,-2.1,-0.4,-0.3,-1.3,-0.9,-1.9
2008,10,28,2007,06,-2.9,-0.5,-0.8,-2.0,-1.0,-2.7
2008,10,28,2007,07,-2.9,-0.6,-1.0,-2.4,-1.1,-2.8
2008,10,28,2007,08,-2.4, 0.1, 0.0,-2.0,-0.5,-2.1
2008,10,28,2007,09,-2.4, 2.1, 1.3,-1.5, 1.6,-1.6
2008,10,28,2007,10,-2.4, 0.8,-1.0,-2.1, 0.7,-2.3
2008,10,28,2007,11,-2.4,-1.7,-1.7,-2.5,-1.7,-2.4
2008,10,28,2007,12,-1.9,-0.7,-0.3,-1.1,-0.9,-1.6
2008,10,28,2007,13,-1.9,-0.8,-0.6,-1.4,-1.2,-1.5
