water_year,month,day,calendar_year,hour,sme2_rh,smf1_rh,smg1_rh,smg2_rh,smm1_rh,smm2_rh
2010,01,03,2010,07,0.96,0.98,0.99,0.94,0.96,0.88
2010,01,03,2010,08,0.97,0.98,0.99,0.95,0.96,0.89
2010,01,03,2010,09,0.92,0.99,0.94,0.87,0.97,0.80
2010,01,03,2010,10,0.80,0.97,0.88,0.80,0.96,0.78
2010,01,03,2010,11,0.65,0.81,0.68,0.65,0.76,0.69
2010,01,03,2010,12,0.67,0.71,0.67,0.67,0.72,0.68
2010,01,03,2010,13,0.71,0.69,0.65,0.66,0.70,0.71
2010,01,03,2010,14,0.76,0.75,0.68,0.71,0.74,0.75
2010,01,03,2010,15,0.74,0.73,0.64,0.68,0.72,0.72
2010,01,03,2010,16,0.79,0.80,0.72,0.72,0.77,0.74
2010,01,03,2010,17,0.91,0.94,0.86,0.83,0.95,0.76
2010,01,03,2010,18,0.85,0.91,0.77,0.78,0.95,0.76
2010,01,03,2010,19,0.83,0.79,0.74,0.77,0.86,0.73
2010,01,03,2010,20,0.78,0.76,0.65,0.69,0.86,0.64
2010,01,03,2010,21,0.77,0.76,0.61,0.69,0.74,0.64
2010,01,03,2010,22,0.75,0.73,0.60,0.58,0.92,0.57
2010,01,03,2010,23,0.70,0.93,0.69,0.59,0.93,0.56
2010,01,04,2010,00,0.67,0.85,0.55,0.58,0.92,0.51
2010,01,04,2010,01,0.59,0.77,0.52,0.48,0.91,0.44
2010,01,04,2010,02,0.53,0.59,0.46,0.50,0.68,0.44
2010,01,04,2010,03,0.53,0.64,0.47,0.44,0.74,0.43
2010,01,04,2010,04,0.54,0.49,0.47,0.50,0.74,0.45
2010,01,04,2010,05,0.54,0.65,0.48,0.47,0.81,0.46
2010,01,04,2010,06,0.60,0.89,0.54,0.52,0.86,0.47
2010,01,04,2010,07,0.61,0.91,0.63,0.52,0.89,0.47
2010,01,04,2010,08,0.61,0.93,0.65,0.53,0.91,0.49
2010,01,04,2010,09,0.62,0.91,0.55,0.51,0.86,0.46
2010,01,04,2010,10,0.56,0.70,0.44,0.49,0.60,0.44
2010,01,04,2010,11,0.49,0.50,0.38,0.42,0.41,0.42
2010,01,04,2010,12,0.41,0.41,0.33,0.36,0.35,0.39
2010,01,04,2010,13,0.31,0.36,0.29,0.28,0.34,0.29
2010,01,04,2010,14,0.34,0.37,0.33,0.33,0.36,0.32
2010,01,04,2010,15,0.37,0.44,0.33,0.33,0.47,0.34
2010,01,04,2010,16,0.41,0.74,0.41,0.38,0.85,0.38
2010,01,04,2010,17,0.44,0.85,0.70,0.48,0.87,0.39
2010,01,04,2010,18,0.48,0.88,0.82,0.46,0.87,0.40
2010,01,04,2010,19,0.46,0.90,0.82,0.45,0.89,0.39
2010,01,04,2010,20,0.44,0.91,0.81,0.48,0.89,0.39
2010,01,04,2010,21,0.38,0.91,0.81,0.50,0.87,0.37
2010,01,04,2010,22,0.39,0.91,0.82,0.41,0.88,0.37
2010,01,04,2010,23,0.44,0.92,0.82,0.43,0.88,0.40
2010,01,05,2010,00,0.49,0.91,0.83,0.47,0.89,0.43
2010,01,05,2010,01,0.53,0.93,0.85,0.53,0.91,0.46
2010,01,05,2010,02,0.56,0.93,0.83,0.52,0.91,0.50
2010,01,05,2010,03,0.58,0.93,0.85,0.56,0.95,0.53
2010,01,05,2010,04,0.73,0.95,0.86,0.71,0.94,0.70
2010,01,05,2010,05,0.80,0.96,0.84,0.78,0.97,0.74
2010,01,05,2010,06,0.78,0.97,0.85,0.75,0.93,0.71
2010,01,05,2010,07,0.63,0.96,0.87,0.68,0.95,0.66
2010,01,05,2010,08,0.61,0.97,0.91,0.65,0.97,0.58
2010,01,05,2010,09,0.55,0.94,0.81,0.62,0.89,0.53
2010,01,05,2010,10,0.50,0.84,0.58,0.50,0.72,0.49
2010,01,05,2010,11,0.48,0.59,0.42,0.45,0.67,0.46
2010,01,05,2010,12,0.48,0.47,0.40,0.44,0.61,0.45
2010,01,05,2010,13,0.51,0.50,0.44,0.47,0.58,0.48
2010,01,05,2010,14,0.57,0.53,0.48,0.52,0.51,0.53
2010,01,05,2010,15,0.63,0.63,0.56,0.60,0.57,0.62
2010,01,05,2010,16,0.70,0.77,0.60,0.61,0.66,0.64
2010,01,05,2010,17,0.74,0.90,0.76,0.70,0.84,0.69
2010,01,05,2010,18,0.83,0.95,0.88,0.78,0.94,0.78
2010,01,05,2010,19,0.95,0.99,0.98,0.91,0.99,0.91
2010,01,05,2010,20,0.95,1.00,1.00,0.92,1.00,0.87
2010,01,05,2010,21,0.96,1.00,1.00,0.92,1.00,0.89
2010,01,05,2010,22,1.00,1.00,1.00,0.97,1.00,0.97
2010,01,05,2010,23,1.00,1.00,1.00,0.99,1.00,0.99
2010,01,06,2010,00,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,01,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,02,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,03,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,04,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,05,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,06,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,07,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,08,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,09,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,10,1.00,1.00,0.99,1.00,1.00,1.00
2010,01,06,2010,11,1.00,1.00,0.98,1.00,0.96,1.00
2010,01,06,2010,12,1.00,1.00,0.98,1.00,0.95,0.99
2010,01,06,2010,13,1.00,1.00,0.99,1.00,0.98,1.00
2010,01,06,2010,14,1.00,1.00,0.99,1.00,0.99,1.00
2010,01,06,2010,15,1.00,1.00,1.00,1.00,0.99,1.00
2010,01,06,2010,16,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,17,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,18,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,19,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,20,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,21,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,22,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,06,2010,23,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,07,2010,00,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,07,2010,01,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,07,2010,02,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,07,2010,03,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,07,2010,04,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,07,2010,05,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,07,2010,06,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,07,2010,07,1.00,1.00,1.00,1.00,1.00,0.99
2010,01,07,2010,08,1.00,1.00,1.00,1.00,0.99,0.98
2010,01,07,2010,09,1.00,0.96,0.93,1.00,0.92,0.95
2010,01,07,2010,10,0.95,0.86,0.82,0.94,0.81,0.88
2010,01,07,2010,11,0.87,0.74,0.65,0.79,0.66,0.74
2010,01,07,2010,12,0.81,0.66,0.61,0.73,0.58,0.68
2010,01,07,2010,13,0.79,0.61,0.56,0.69,0.56,0.64
2010,01,07,2010,14,0.77,0.59,0.53,0.63,0.58,0.60
2010,01,07,2010,15,0.72,0.58,0.53,0.59,0.60,0.58
2010,01,07,2010,16,0.75,0.70,0.64,0.67,0.67,0.68
2010,01,07,2010,17,0.83,0.76,0.73,0.76,0.74,0.77
2010,01,07,2010,18,0.85,0.79,0.75,0.79,0.82,0.78
2010,01,07,2010,19,0.88,0.84,0.81,0.82,0.88,0.80
2010,01,07,2010,20,0.95,0.94,0.91,0.90,0.96,0.89
2010,01,07,2010,21,0.94,0.97,0.97,0.87,0.98,0.86
2010,01,07,2010,22,0.93,0.97,0.96,0.89,0.97,0.85
2010,01,07,2010,23,0.82,0.86,0.84,0.80,0.88,0.71
2010,01,08,2010,00,0.72,0.95,0.94,0.76,0.94,0.64
2010,01,08,2010,01,0.87,0.94,0.91,0.86,0.94,0.83
2010,01,08,2010,02,0.95,0.97,0.91,0.92,0.95,0.89
2010,01,08,2010,03,0.98,0.98,0.93,0.96,0.96,0.92
2010,01,08,2010,04,0.97,0.96,0.95,0.97,0.95,0.92
2010,01,08,2010,05,0.87,0.96,0.97,0.90,0.95,0.81
2010,01,08,2010,06,0.94,0.98,0.97,0.93,0.96,0.90
2010,01,08,2010,07,0.87,0.91,0.92,0.87,0.94,0.83
2010,01,08,2010,08,0.95,0.95,0.93,0.93,0.95,0.91
2010,01,08,2010,09,0.96,0.97,0.90,0.91,0.94,0.91
2010,01,08,2010,10,0.85,0.85,0.78,0.81,0.88,0.83
2010,01,08,2010,11,0.74,0.71,0.67,0.71,0.68,0.72
2010,01,08,2010,12,0.71,0.65,0.62,0.65,0.58,0.65
2010,01,08,2010,13,0.71,0.65,0.61,0.66,0.60,0.67
2010,01,08,2010,14,0.73,0.67,0.65,0.68,0.64,0.69
2010,01,08,2010,15,0.65,0.60,0.59,0.62,0.57,0.62
2010,01,08,2010,16,0.71,0.67,0.64,0.67,0.62,0.67
2010,01,08,2010,17,0.75,0.70,0.68,0.70,0.68,0.71
2010,01,08,2010,18,0.75,0.73,0.71,0.72,0.71,0.71
2010,01,08,2010,19,0.80,0.75,0.74,0.76,0.76,0.76
2010,01,08,2010,20,0.86,0.81,0.79,0.81,0.80,0.81
2010,01,08,2010,21,0.91,0.86,0.84,0.87,0.86,0.87
2010,01,08,2010,22,0.94,0.90,0.86,0.88,0.90,0.88
2010,01,08,2010,23,0.94,0.93,0.90,0.89,0.92,0.89
2010,01,09,2010,00,0.93,0.95,0.92,0.90,0.94,0.88
2010,01,09,2010,01,0.95,0.96,0.94,0.91,0.95,0.90
2010,01,09,2010,02,0.98,0.97,0.95,0.93,0.96,0.93
2010,01,09,2010,03,0.99,0.96,0.93,0.95,0.96,0.94
2010,01,09,2010,04,1.00,0.99,0.98,0.99,0.98,0.98
2010,01,09,2010,05,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,09,2010,06,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,09,2010,07,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,09,2010,08,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,09,2010,09,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,09,2010,10,0.99,0.99,0.96,1.00,0.96,0.98
2010,01,09,2010,11,0.92,0.94,0.87,0.95,0.88,0.93
2010,01,09,2010,12,0.68,0.70,0.69,0.71,0.68,0.69
2010,01,09,2010,13,0.64,0.62,0.61,0.62,0.64,0.63
2010,01,09,2010,14,0.80,0.75,0.73,0.76,0.72,0.74
2010,01,09,2010,15,0.76,0.73,0.70,0.73,0.71,0.75
2010,01,09,2010,16,0.81,0.79,0.76,0.80,0.76,0.81
2010,01,09,2010,17,0.91,0.89,0.85,0.87,0.85,0.86
2010,01,09,2010,18,0.97,0.96,0.91,0.93,0.93,0.89
2010,01,09,2010,19,0.95,0.99,0.97,0.91,0.99,0.88
2010,01,09,2010,20,0.95,0.99,0.95,0.90,1.00,0.87
2010,01,09,2010,21,0.94,0.93,0.88,0.90,1.00,0.87
2010,01,09,2010,22,0.94,0.94,0.88,0.90,1.00,0.87
2010,01,09,2010,23,0.95,0.91,0.89,0.92,1.00,0.87
2010,01,10,2010,00,0.95,0.95,0.91,0.93,1.00,0.88
2010,01,10,2010,01,0.95,0.94,0.91,0.92,0.99,0.86
2010,01,10,2010,02,0.93,0.91,0.90,0.90,1.00,0.85
2010,01,10,2010,03,0.93,0.90,0.88,0.90,1.00,0.86
2010,01,10,2010,04,0.94,0.87,0.86,0.91,0.86,0.88
2010,01,10,2010,05,0.94,0.86,0.86,0.90,0.91,0.87
2010,01,10,2010,06,0.93,0.86,0.85,0.89,0.96,0.87
2010,01,10,2010,07,0.95,0.87,0.85,0.91,0.89,0.87
2010,01,10,2010,08,0.95,0.87,0.86,0.91,0.92,0.87
2010,01,10,2010,09,0.89,0.84,0.80,0.85,0.87,0.84
2010,01,10,2010,10,0.75,0.76,0.70,0.71,0.72,0.75
2010,01,10,2010,11,0.67,0.66,0.64,0.66,0.66,0.69
2010,01,10,2010,12,0.61,0.61,0.61,0.63,0.61,0.66
2010,01,10,2010,13,0.58,0.56,0.57,0.60,0.55,0.61
2010,01,10,2010,14,0.58,0.57,0.55,0.59,0.57,0.58
2010,01,10,2010,15,0.59,0.57,0.55,0.59,0.63,0.60
2010,01,10,2010,16,0.62,0.70,0.61,0.60,0.66,0.61
2010,01,10,2010,17,0.74,0.84,0.77,0.73,0.80,0.72
2010,01,10,2010,18,0.85,0.92,0.93,0.80,0.93,0.80
2010,01,10,2010,19,0.90,0.94,0.86,0.85,0.98,0.83
2010,01,10,2010,20,0.86,0.91,0.85,0.83,0.98,0.82
2010,01,10,2010,21,0.87,0.94,0.91,0.83,1.00,0.82
2010,01,10,2010,22,0.91,0.96,0.86,0.84,1.00,0.81
2010,01,10,2010,23,0.90,0.96,0.87,0.82,1.00,0.81
2010,01,11,2010,00,0.92,0.97,0.88,0.87,1.00,0.82
2010,01,11,2010,01,0.91,0.98,0.87,0.88,1.00,0.83
2010,01,11,2010,02,0.85,0.96,0.84,0.84,1.00,0.80
2010,01,11,2010,03,0.89,0.90,0.84,0.86,1.00,0.83
2010,01,11,2010,04,0.92,0.92,0.85,0.88,1.00,0.85
2010,01,11,2010,05,0.88,0.85,0.79,0.85,0.86,0.81
2010,01,11,2010,06,0.84,0.80,0.76,0.78,0.83,0.79
2010,01,11,2010,07,0.82,0.77,0.76,0.78,0.75,0.77
2010,01,11,2010,08,0.82,0.78,0.78,0.79,0.78,0.77
2010,01,11,2010,09,0.73,0.78,0.73,0.75,0.78,0.71
2010,01,11,2010,10,0.68,0.67,0.64,0.68,0.63,0.67
2010,01,11,2010,11,0.62,0.59,0.59,0.61,0.56,0.62
2010,01,11,2010,12,0.62,0.59,0.57,0.61,0.55,0.62
2010,01,11,2010,13,0.56,0.52,0.52,0.55,0.50,0.57
2010,01,11,2010,14,0.61,0.59,0.57,0.61,0.56,0.62
2010,01,11,2010,15,0.61,0.59,0.57,0.61,0.57,0.61
2010,01,11,2010,16,0.61,0.60,0.60,0.61,0.58,0.61
2010,01,11,2010,17,0.64,0.62,0.61,0.63,0.60,0.63
2010,01,11,2010,18,0.63,0.60,0.60,0.61,0.58,0.60
2010,01,11,2010,19,0.65,0.63,0.64,0.64,0.61,0.64
2010,01,11,2010,20,0.68,0.64,0.63,0.64,0.62,0.64
2010,01,11,2010,21,0.62,0.61,0.61,0.61,0.59,0.61
2010,01,11,2010,22,0.62,0.61,0.60,0.60,0.58,0.60
2010,01,11,2010,23,0.65,0.60,0.60,0.61,0.59,0.61
2010,01,12,2010,00,0.65,0.60,0.60,0.61,0.58,0.61
2010,01,12,2010,01,0.64,0.58,0.59,0.59,0.57,0.60
2010,01,12,2010,02,0.61,0.58,0.58,0.59,0.56,0.58
2010,01,12,2010,03,0.58,0.56,0.56,0.56,0.54,0.57
2010,01,12,2010,04,0.59,0.57,0.57,0.57,0.54,0.57
2010,01,12,2010,05,0.61,0.58,0.58,0.59,0.56,0.59
2010,01,12,2010,06,0.61,0.59,0.58,0.60,0.57,0.60
2010,01,12,2010,07,0.63,0.60,0.60,0.61,0.59,0.61
2010,01,12,2010,08,0.63,0.60,0.60,0.60,0.57,0.60
2010,01,12,2010,09,0.60,0.58,0.58,0.59,0.56,0.59
2010,01,12,2010,10,0.58,0.56,0.55,0.57,0.54,0.58
2010,01,12,2010,11,0.58,0.54,0.53,0.54,0.52,0.56
2010,01,12,2010,12,0.56,0.53,0.49,0.52,0.49,0.53
2010,01,12,2010,13,0.56,0.52,0.49,0.52,0.49,0.53
2010,01,12,2010,14,0.64,0.62,0.58,0.61,0.58,0.61
2010,01,12,2010,15,0.83,0.79,0.75,0.78,0.77,0.79
2010,01,12,2010,16,0.91,0.96,0.93,0.88,0.95,0.86
2010,01,12,2010,17,0.84,0.99,0.97,0.82,0.99,0.79
2010,01,12,2010,18,0.82,1.00,0.96,0.81,1.00,0.78
2010,01,12,2010,19,0.82,1.00,0.96,0.80,1.00,0.77
2010,01,12,2010,20,0.83,1.00,0.98,0.79,1.00,0.78
2010,01,12,2010,21,0.83,1.00,0.98,0.82,1.00,0.78
2010,01,12,2010,22,0.82,1.00,1.00,0.82,1.00,0.77
2010,01,12,2010,23,0.83,1.00,0.99,0.83,1.00,0.77
2010,01,13,2010,00,0.85,0.88,0.78,0.82,0.91,0.79
2010,01,13,2010,01,0.82,0.77,0.70,0.73,0.75,0.73
2010,01,13,2010,02,0.76,0.74,0.73,0.72,0.73,0.73
2010,01,13,2010,03,0.95,0.94,0.94,0.93,0.93,0.92
2010,01,13,2010,04,1.00,0.98,0.96,0.98,0.97,0.98
2010,01,13,2010,05,0.97,0.96,0.92,0.95,0.94,0.93
2010,01,13,2010,06,0.92,0.90,0.82,0.84,0.89,0.84
2010,01,13,2010,07,0.88,0.86,0.80,0.82,0.86,0.81
2010,01,13,2010,08,0.85,0.94,0.80,0.80,0.93,0.78
2010,01,13,2010,09,0.92,0.94,0.89,0.88,0.93,0.88
2010,01,13,2010,10,1.00,0.99,0.99,1.00,0.98,0.99
2010,01,13,2010,11,1.00,0.99,0.96,1.00,0.96,0.99
2010,01,13,2010,12,1.00,0.98,0.93,0.99,0.94,0.98
2010,01,13,2010,13,1.00,0.98,0.93,1.00,0.93,0.99
2010,01,13,2010,14,1.00,0.97,0.92,0.98,0.92,0.98
2010,01,13,2010,15,0.99,0.94,0.87,0.95,0.89,0.94
2010,01,13,2010,16,0.97,0.92,0.84,0.91,0.88,0.91
2010,01,13,2010,17,0.97,0.98,0.93,0.91,0.96,0.91
2010,01,13,2010,18,0.94,1.00,1.00,0.90,1.00,0.89
2010,01,13,2010,19,0.95,0.98,0.95,0.91,0.98,0.93
2010,01,13,2010,20,0.89,0.98,0.91,0.90,0.94,0.88
2010,01,13,2010,21,0.82,0.96,0.95,0.89,0.83,0.82
2010,01,13,2010,22,0.82,0.89,0.85,0.80,0.80,0.81
2010,01,13,2010,23,0.79,0.83,0.77,0.77,0.76,0.78
2010,01,14,2010,00,0.78,0.79,0.75,0.76,0.73,0.76
2010,01,14,2010,01,0.84,0.84,0.79,0.82,0.80,0.82
2010,01,14,2010,02,0.77,0.83,0.77,0.78,0.77,0.77
2010,01,14,2010,03,0.80,0.91,0.82,0.79,0.84,0.79
2010,01,14,2010,04,0.83,0.96,0.88,0.83,0.87,0.82
2010,01,14,2010,05,0.83,0.99,0.98,0.83,0.96,0.82
2010,01,14,2010,06,0.83,1.00,1.00,0.84,0.99,0.83
2010,01,14,2010,07,0.85,1.00,1.00,0.83,0.99,0.81
2010,01,14,2010,08,0.87,0.99,1.00,0.88,0.99,0.83
2010,01,14,2010,09,0.81,0.99,0.97,0.80,0.98,0.76
2010,01,14,2010,10,0.69,0.99,0.76,0.68,0.90,0.65
2010,01,14,2010,11,0.66,0.72,0.64,0.65,0.67,0.64
2010,01,14,2010,12,0.64,0.59,0.56,0.60,0.59,0.61
2010,01,14,2010,13,0.63,0.57,0.56,0.61,0.55,0.61
2010,01,14,2010,14,0.55,0.52,0.47,0.54,0.52,0.53
2010,01,14,2010,15,0.53,0.48,0.44,0.50,0.52,0.50
2010,01,14,2010,16,0.53,0.59,0.48,0.50,0.53,0.51
2010,01,14,2010,17,0.63,0.80,0.72,0.60,0.74,0.59
2010,01,14,2010,18,0.74,0.90,0.85,0.72,0.89,0.68
2010,01,14,2010,19,0.70,0.93,0.91,0.72,0.93,0.64
2010,01,14,2010,20,0.68,0.94,0.93,0.71,0.94,0.63
2010,01,14,2010,21,0.70,0.95,0.93,0.72,0.96,0.65
2010,01,14,2010,22,0.72,0.97,0.83,0.77,0.98,0.65
2010,01,14,2010,23,0.74,0.97,0.79,0.75,0.98,0.65
2010,01,15,2010,00,0.66,0.72,0.72,0.66,0.94,0.60
2010,01,15,2010,01,0.72,0.81,0.76,0.72,0.87,0.68
2010,01,15,2010,02,0.75,0.87,0.87,0.78,0.89,0.71
2010,01,15,2010,03,0.72,0.82,0.81,0.78,0.92,0.71
2010,01,15,2010,04,0.78,0.84,0.81,0.81,0.90,0.75
2010,01,15,2010,05,0.72,0.82,0.73,0.75,0.92,0.65
2010,01,15,2010,06,0.72,0.77,0.73,0.74,0.88,0.70
2010,01,15,2010,07,0.82,0.77,0.77,0.77,0.73,0.77
2010,01,15,2010,08,0.79,0.75,0.73,0.76,0.72,0.75
2010,01,15,2010,09,0.65,0.64,0.60,0.62,0.60,0.62
2010,01,15,2010,10,0.48,0.48,0.44,0.46,0.45,0.48
2010,01,15,2010,11,0.37,0.37,0.38,0.37,0.35,0.37
2010,01,15,2010,12,0.33,0.33,0.33,0.34,0.31,0.35
2010,01,15,2010,13,0.33,0.33,0.33,0.34,0.31,0.35
2010,01,15,2010,14,0.31,0.33,0.33,0.33,0.31,0.33
2010,01,15,2010,15,0.34,0.40,0.37,0.35,0.33,0.36
2010,01,15,2010,16,0.34,0.56,0.40,0.34,0.46,0.33
2010,01,15,2010,17,0.34,0.69,0.55,0.36,0.57,0.34
2010,01,15,2010,18,0.37,0.76,0.66,0.37,0.67,0.36
2010,01,15,2010,19,0.37,0.79,0.69,0.37,0.73,0.36
2010,01,15,2010,20,0.35,0.80,0.71,0.38,0.74,0.34
2010,01,15,2010,21,0.34,0.81,0.69,0.37,0.75,0.34
2010,01,15,2010,22,0.34,0.81,0.68,0.34,0.74,0.34
2010,01,15,2010,23,0.32,0.79,0.69,0.33,0.74,0.32
2010,01,16,2010,00,0.32,0.78,0.73,0.33,0.71,0.32
2010,01,16,2010,01,0.34,0.80,0.72,0.34,0.74,0.33
2010,01,16,2010,02,0.34,0.82,0.74,0.34,0.74,0.33
2010,01,16,2010,03,0.37,0.82,0.76,0.36,0.74,0.35
2010,01,16,2010,04,0.38,0.81,0.72,0.38,0.74,0.36
2010,01,16,2010,05,0.41,0.81,0.74,0.41,0.73,0.39
2010,01,16,2010,06,0.41,0.82,0.76,0.42,0.77,0.39
2010,01,16,2010,07,0.41,0.81,0.71,0.40,0.75,0.39
2010,01,16,2010,08,0.41,0.81,0.73,0.40,0.75,0.39
2010,01,16,2010,09,0.41,0.81,0.71,0.40,0.72,0.39
2010,01,16,2010,10,0.42,0.77,0.63,0.40,0.66,0.40
2010,01,16,2010,11,0.43,0.65,0.48,0.41,0.47,0.42
2010,01,16,2010,12,0.40,0.48,0.38,0.38,0.37,0.38
2010,01,16,2010,13,0.37,0.40,0.36,0.35,0.35,0.36
2010,01,16,2010,14,0.30,0.35,0.29,0.30,0.31,0.30
2010,01,16,2010,15,0.33,0.44,0.32,0.32,0.32,0.32
2010,01,16,2010,16,0.39,0.60,0.44,0.40,0.47,0.40
2010,01,16,2010,17,0.43,0.73,0.50,0.40,0.57,0.43
2010,01,16,2010,18,0.42,0.76,0.56,0.44,0.68,0.41
2010,01,16,2010,19,0.41,0.73,0.53,0.45,0.67,0.40
2010,01,16,2010,20,0.45,0.66,0.60,0.45,0.74,0.45
2010,01,16,2010,21,0.52,0.62,0.51,0.52,0.67,0.50
2010,01,16,2010,22,0.52,0.65,0.51,0.53,0.71,0.48
2010,01,16,2010,23,0.52,0.62,0.52,0.49,0.72,0.50
2010,01,17,2010,00,0.47,0.77,0.65,0.49,0.76,0.46
2010,01,17,2010,01,0.42,0.82,0.78,0.51,0.80,0.38
2010,01,17,2010,02,0.41,0.83,0.80,0.47,0.81,0.41
2010,01,17,2010,03,0.43,0.84,0.83,0.49,0.83,0.42
2010,01,17,2010,04,0.43,0.82,0.62,0.46,0.79,0.42
2010,01,17,2010,05,0.46,0.62,0.50,0.43,0.68,0.46
2010,01,17,2010,06,0.44,0.56,0.47,0.42,0.66,0.42
2010,01,17,2010,07,0.52,0.70,0.61,0.53,0.70,0.52
2010,01,17,2010,08,0.54,0.71,0.62,0.57,0.73,0.53
2010,01,17,2010,09,0.53,0.58,0.53,0.54,0.68,0.52
2010,01,17,2010,10,0.51,0.51,0.48,0.50,0.51,0.51
2010,01,17,2010,11,0.48,0.48,0.46,0.48,0.44,0.48
2010,01,17,2010,12,0.45,0.45,0.42,0.43,0.40,0.45
2010,01,17,2010,13,0.40,0.40,0.38,0.40,0.36,0.41
2010,01,17,2010,14,0.46,0.45,0.43,0.46,0.41,0.46
2010,01,17,2010,15,0.55,0.52,0.51,0.54,0.49,0.54
2010,01,17,2010,16,0.56,0.54,0.53,0.55,0.52,0.55
2010,01,17,2010,17,0.60,0.57,0.58,0.59,0.55,0.59
2010,01,17,2010,18,0.67,0.62,0.64,0.64,0.61,0.64
2010,01,17,2010,19,0.83,0.75,0.70,0.75,0.76,0.76
2010,01,17,2010,20,0.97,0.92,0.90,0.93,0.91,0.93
2010,01,17,2010,21,1.00,0.94,0.90,0.98,0.95,0.94
2010,01,17,2010,22,0.97,0.89,0.84,0.92,0.92,0.89
2010,01,17,2010,23,0.96,0.89,0.83,0.88,0.90,0.87
2010,01,18,2010,00,0.93,0.87,0.82,0.86,0.88,0.86
2010,01,18,2010,01,0.91,0.88,0.81,0.87,0.88,0.85
2010,01,18,2010,02,0.86,0.85,0.79,0.82,0.87,0.82
2010,01,18,2010,03,0.85,0.86,0.80,0.80,0.95,0.80
2010,01,18,2010,04,0.85,0.88,0.80,0.81,0.97,0.81
2010,01,18,2010,05,0.88,0.90,0.83,0.85,0.98,0.83
2010,01,18,2010,06,0.88,0.93,0.84,0.87,0.98,0.84
2010,01,18,2010,07,0.90,0.89,0.82,0.86,0.93,0.85
2010,01,18,2010,08,0.91,0.87,0.83,0.87,0.84,0.85
2010,01,18,2010,09,0.85,0.84,0.77,0.78,0.84,0.79
2010,01,18,2010,10,0.74,0.76,0.69,0.73,0.72,0.75
2010,01,18,2010,11,0.61,0.63,0.60,0.64,0.62,0.66
2010,01,18,2010,12,0.59,0.56,0.55,0.61,0.56,0.63
2010,01,18,2010,13,0.60,0.58,0.57,0.64,0.56,0.64
2010,01,18,2010,14,0.68,0.64,0.62,0.67,0.60,0.67
2010,01,18,2010,15,0.70,0.65,0.64,0.68,0.63,0.68
2010,01,18,2010,16,0.75,0.70,0.69,0.72,0.68,0.72
2010,01,18,2010,17,0.75,0.70,0.69,0.72,0.67,0.71
2010,01,18,2010,18,0.76,0.71,0.69,0.73,0.68,0.71
2010,01,18,2010,19,0.89,0.83,0.82,0.85,0.80,0.85
2010,01,18,2010,20,0.99,0.93,0.92,0.96,0.91,0.95
2010,01,18,2010,21,0.99,0.92,0.90,0.96,0.90,0.94
2010,01,18,2010,22,0.98,0.93,0.92,0.95,0.90,0.94
2010,01,18,2010,23,1.00,1.00,1.00,1.00,0.99,1.00
2010,01,19,2010,00,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,19,2010,01,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,19,2010,02,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,19,2010,03,1.00,1.00,1.00,1.00,1.00,1.00
2010,01,19,2010,04,1.00,1.00,1.00,1.00,0.99,1.00
2010,01,19,2010,05,1.00,1.00,1.00,1.00,0.99,0.98
2010,01,19,2010,06,1.00,0.99,0.99,1.00,0.98,0.96
2010,01,19,2010,07,1.00,1.00,1.00,1.00,0.97,0.95
2010,01,19,2010,08,1.00,0.99,0.99,1.00,0.97,0.92
2010,01,19,2010,09,0.99,0.96,0.96,0.98,0.96,0.89
